40,533
562,675
403,916
473,873
369,852
5,901
855,881
820,900
393,678
12,605
71,201
670,840
206,395
93,205
729,795
736,975
749,802
44,736
685,886
498,667
247,299
60,164
405,727
470,744
579,843
554,604
704,795
9,818
572,827
113,844
385,503
64,945
160,986
619,648
15,101
209,334
638,755
470,472
558,695
702,779
183,352
306,767
98,875
294,338
217,703
535,779
42,473
290,304
22,810
172,313
488,655
133,454
40,988
322,740
231,733
68,215
642,681
248,599
253,417
775,782
264,303
189,371
387,760
103,785
264,447
306,625
243,995
799,815
275,849
458,885
354,536
157,721
314,904
883,913
531,604
236,377
59,896
810,852
147,408
138,608
801,840
780,908
18,597
150,574
190,828
482,605
341,877
163,392
85,837
152,440
260,511
649,755
66,494
228,686
654,977
13,808
627,935
602,997
306,839
402,915
401,456
54,475
102,658
323,959
272,289
80,577
378,482
95,193
727,735
195,338
268,700
103,827
674,722
24,316
167,282
287,843
806,840
831,892
333,982
533,800
33,421
365,429
708,902
516,760
269,487
395,938
655,949
429,869
27,209
82,307
645,737
128,147
109,886
75,303
69,468
61,472
305,328
297,971
220,433
28,981
119,928
643,833
276,708
3,616
282,756
220,973
81,599
452,457
6,274
209,331
153,716
281,420
345,974
687,965
465,480
358,500
139,272
29,558
807,834
175,262
12,424
289,827
847,899
787,827
815,818
307,410
330,608
277,416
802,865
638,880
51,576
310,912
303,443
538,612
421,579
175,214
214,746
537,886
27,432
555,644
405,883
385,775
953,999
392,668
650,963
1,105
219,369
345,660
590,925
888,930
127,898
305,918
77,453
272,624
65,290
80,87
606,921
284,767
112,197
810,866
721,745
194,677
574,821
474,535
158,645
364,453
496,698
109,902
169,868
589,865
205,480
490,786
25,756
185,736
233,307
458,612
36,901
22,38
380,531
873,925
46,788
372,916
807,896
241,721
434,640
92,327
121,595
419,834
37,46
21,423
484,595
32,386
325,367
525,841
22,144
394,830
450,969
490,858
292,532
642,669
109,616
48,370
797,871
481,998
604,908
858,934
304,314
643,824
464,862
445,919
35,985
695,971
275,805
256,272
183,605
506,815
682,867
288,320
243,328
596,681
2,165
89,739
189,619
483,558
53,450
618,867
268,741
42,255
468,957
74,89
325,917
42,900
913,932
398,997
58,295
390,716
537,989
471,818
255,860
350,642
883,938
103,718
215,282
876,883
46,412
206,581
296,955
323,991
656,925
843,910
328,669
915,932
401,901
466,905
169,848
213,371
257,523
40,664
459,972
77,143
259,814
786,896
318,432
852,992
494,977
143,751
615,714
293,415
378,918
649,888
36,316
402,664
765,958
346,438
159,748
546,667
118,698
176,983
422,450
459,822
114,237
168,502
555,576
102,501
19,82
70,298
224,631
473,966
717,809
215,326
700,726
439,956
234,300
248,941
57,81
493,692
45,615
29,920
330,937
507,824
297,970
801,895
368,738
416,428
565,871
600,677
486,896
441,654
678,907
505,559
475,555
162,489
204,603
580,849
519,706
167,795
188,609
462,960
589,765
599,997
277,279
842,989
483,660
325,535
66,281
754,991
200,735
83,686
477,489
107,734
240,575
116,958
317,420
105,837
136,669
641,864
158,238
86,351
211,694
249,938
645,807
373,770
4,635
402,874
103,845
220,309
382,967
672,705
158,344
530,665
303,506
29,543
257,959
773,916
89,896
31,904
218,946
223,672
81,964
130,787
686,854
344,658
106,830
165,435
276,367
379,505
203,965
259,976
65,616
79,326
13,778
155,723
454,713
179,512
512,995
625,626
43,473
240,454
542,901
198,440
351,361
421,588
149,395
210,550
386,630
437,965
811,919
403,540
98,156
347,373
101,400
142,700
146,388
704,837
659,877
318,863
106,968
460,595
159,231
53,369
111,490
223,707
479,755
668,675
5,214
34,109
423,439
665,789
31,410
531,855
276,908
73,220
177,933
43,395
28,571
416,664
256,278
202,701
569,956
268,732
215,957
109,246
160,951
976,991
467,673
519,526
7,313
819,861
738,823
300,484
84,799
5,8
357,568
855,887
173,341
241,769
342,986
49,579
192,814
415,648
200,387
575,812
211,690
354,972
128,837
96,304
416,865
97,729
390,391
109,893
734,933
155,800
101,908
540,576
30,655
590,614
340,862
57,456
540,960
903,919
526,716
764,926
418,679
125,140
108,989
151,196
800,922
139,925
116,740
54,598
408,598
58,730
351,374
268,977
316,318
213,256
65,912
378,656
556,629
733,775
299,587
20,623
329,643
76,889
166,808
523,574
575,910
723,778
694,803
429,845
155,700
2,272
161,598
67,127
350,916
343,826
344,741
239,978
328,952
422,538
245,802
466,513
673,775
591,790
825,864
428,530
468,755
491,963
889,992
70,223
17,21
63,490
15,746
241,916
546,961
180,393
95,651
602,721
740,854
53,720
490,554
224,997
296,340
676,806
48,486
237,916
157,496
433,850
233,722
238,305
726,983
4,320
211,871
606,839
566,762
141,652
161,515
433,589
784,815
555,934
350,732
386,828
553,564
815,974
536,768
380,627
493,896
53,341
13,800
94,123
236,575
888,898
280,462
180,323
56,223
178,549
673,840
112,534
735,842
490,774
19,146
2,842
798,914
16,433
196,271
107,214
54,652
706,772
11,462
593,826
474,575
377,735
269,915
339,886
88,122
542,747
543,682
164,412
109,599
38,339
740,842
924,976
669,998
96,802
384,722
372,615
22,188
589,905
457,469
255,609
131,518
759,897
687,933
22,257
383,819
359,492
445,497
66,754
317,539
104,632
87,594
587,925
502,539
634,956
365,835
245,388
557,611
679,753
682,812
538,824
531,632
500,954
492,511
89,917
689,858
33,839
876,908
26,288
152,916
294,316
366,618
58,715
717,906
323,396
762,780
535,594
744,958
228,581
428,952
30,914
277,976
1,935
275,743
401,812
480,933
594,988
238,439
257,452
186,438
128,752
50,426
302,967
112,607
350,719
26,539
30,933
268,303
193,481
487,928
72,851
762,817
546,770
658,848
56,221
516,837
77,357
380,933
271,294
462,860
250,821
383,755
554,872
215,682
264,839
322,696
266,488
466,569
658,822
712,845
403,952
36,869
476,952
527,876
182,313
202,209
504,734
111,359
57,945
167,903
175,803
798,841
661,850
13,70
52,448
170,945
335,596
528,871
107,786
440,796
358,676
6,645
319,480
209,389
838,968
407,445
134,984
233,681
397,847
181,640
275,514
392,973
25,570
347,350
67,582
756,909
183,925
43,872
665,938
405,421
677,722
605,621
587,750
725,814
534,603
9,261
797,812
227,654
353,459
224,763
208,842
7,103
95,641
986,989
20,740
336,849
210,617
452,743
474,970
458,771
440,644
972,993
518,755
226,907
540,762
131,247
694,713
166,503
334,726
270,564
291,871
563,868
426,980
756,846
332,687
37,63
62,186
13,868
379,987
10,89
696,791
150,315
265,785
289,559
601,803
684,853
353,390
585,866
808,899
123,780
375,945
870,990
762,776
247,707
406,822
140,301
238,362
712,957
416,430
644,764
438,729
846,894
75,993
787,981
162,702
398,962
629,688
7,220
61,642
215,567
323,633
87,983
413,640
80,739
12,223
296,912
302,898
95,617
331,651
535,719
520,716
565,863
655,912
852,919
95,624
154,731
155,271
100,797
556,981
59,967
499,577
662,677
520,971
530,661
510,983
606,671
235,719
701,833
396,715
34,501
142,233
269,794
623,911
112,610
189,477
357,624
72,735
633,711
7,302
115,175
552,931
64,222
91,107
340,506
645,871
596,736
385,582
182,820
509,553
568,869
32,99
529,724
128,901
348,962
41,431
343,972
626,730
378,529
153,752
349,399
453,716
369,504
89,797
170,642
141,613
685,986
642,656
758,835
246,263
117,795
59,621
128,802
657,813
263,888
963,986
679,744
664,738
89,412
612,936
249,526
624,808
20,819
380,907
378,942
264,512
164,942
397,916
749,896
234,503
494,899
85,574
56,590
285,520
378,891
272,314
452,455
89,415
95,162
72,304
166,469
190,679
907,952
163,341
370,882
62,251
230,563
53,215
139,458
662,958
111,521
168,748
619,937
63,948
300,987
117,145
147,637
126,622
657,683
419,784
531,943
83,827
486,497
535,784
275,321
672,996
663,706
45,379
117,857
206,801
25,501
313,815
40,586
103,912
143,551
35,481
103,574
739,936
108,790
437,492
252,767
543,551
255,705
583,814
312,316
73,546
104,196
324,542
112,322
248,429
95,444
227,319
404,920
942,992
487,528
161,915
247,358
496,582
275,428
534,944
157,750
145,642
906,960
74,392
336,369
348,666
315,414
194,293
398,450
140,797
371,518
329,945
103,298
16,255
882,972
489,837
493,696
475,904
228,798
824,841
9,813
42,936
51,744
759,851
112,447
381,856
508,782
182,847
702,930
343,687
615,672
138,249
498,845
524,768
167,211
459,511
158,162
145,554
116,369
846,908
471,510
476,731
236,788
330,782
98,348
519,671
581,943
272,527
168,910
299,421
349,889
26,105
402,645
807,871
578,688
210,544
246,646
596,646
697,903
680,797
181,625
145,262
238,361
303,848
153,163
544,943
98,329
619,852
223,651
510,695
511,908
282,499
19,756
142,434
454,628
119,314
299,501
169,692
36,966
157,371
47,279
417,630
15,386
22,128
166,971
854,922
621,682
712,773
274,808
810,949
251,740
102,726
409,572
299,764
563,686
242,515
175,883
30,108
236,399
156,599
234,256
688,873
179,428
460,515
170,682
574,914
72,886
365,641
613,625
145,450
1,329
184,536
564,691
172,208
470,517
431,887
210,300
439,673
314,481
88,448
893,963
418,813
322,736
500,985
330,522
373,447
110,251
51,955
35,449
563,850
227,723
21,666
357,857
169,316
64,218
82,612
343,833
366,747
61,652
303,967
521,693
289,601
469,728
58,963
770,850
263,565
358,996
125,489
357,850
328,424
25,388
175,456
22,71
298,303
349,749
757,778
407,467
473,819
540,650
495,529
45,547
525,529
3,639
194,475
382,536
7,117
319,780
662,735
609,786
438,455
567,949
0,176
499,623
567,641
88,685
47,99
628,789
645,918
575,979
675,867
189,535
713,987
231,693
654,832
236,907
244,497
389,885
531,937
204,219
335,362
253,809
136,229
111,190
748,882
362,666
460,953
240,632
33,694
196,613
313,773
80,808
434,581
733,947
155,296
861,939
39,685
564,781
552,950
68,483
497,665
953,977
113,870
37,127
149,192
753,793
530,815
572,875
96,369
412,943
709,930
92,294
335,989
47,219
104,622
258,445
476,549
301,346
85,818
253,321
616,941
433,670
342,635
67,689
909,958
846,928
140,267
10,963
550,789
389,555
7,358
24,154
522,803
25,538
220,453
875,923
467,534
691,887
175,889
617,866
207,763
10,610
195,352
197,222
473,482
293,592
394,960
802,889
311,909
283,796
403,765
111,729
634,979
258,666
219,787
55,793
573,880
517,591
165,355
659,709
234,547
223,780
132,308
620,678
380,657
326,534
75,796
152,734
48,224
82,580
472,801
616,671
663,929
349,910
253,526
117,578
209,883
364,577
730,849
192,873
72,331
316,716
429,973
44,706
96,947
94,411
331,408
642,683
723,991
646,997
439,820
131,952
226,564
0,13
407,697
475,909
223,479
319,621
406,880
78,216
107,642
613,647
399,410
332,456
555,578
382,964
4,166
106,169
87,868
553,881
686,926
226,683
136,454
228,745
139,372
873,987
86,646
444,881
311,446
236,702
715,977
233,581
57,975
797,857
47,375
70,166
88,516
254,671
914,942
118,516
185,340
764,909
81,441
325,437
455,842
553,558
473,536
239,765
333,989
862,955
253,410
374,995
224,976
278,875
89,407
698,897
124,245
11,992
166,861
136,516
148,315
657,667
451,716
537,704
541,882
931,977
106,130
211,601
172,257
526,751
512,571
639,665
723,744
943,947
585,854
285,710
736,876
422,675
644,844
318,588
111,530
376,683
456,641
408,942
241,445
264,908
422,588
338,890
351,760
651,947
603,663
473,511
663,992
84,715
534,728
353,772
527,761
56,645
108,649
171,630
101,214
807,935
232,401
58,69
564,629
269,296
777,854
268,995
591,905
129,823
130,918
84,431
42,922
547,728
598,994
808,997
216,735
56,872
215,705
617,619
557,624
494,972
249,473
638,935
201,859
730,977
744,874
709,976
24,405
107,670
102,651
166,780
186,327
70,503
194,896
808,931
62,376
348,590
179,898
431,883
170,293
124,845
154,897
292,668
541,622
141,215
308,558
649,961
100,737
89,474
318,897
7,996
91,283
886,977
235,713
481,751
163,487
139,817
84,101
52,776
225,613
321,881
665,840
130,988
214,482
50,751
173,627
303,860
771,907
319,808
269,624
477,686
683,947
819,844
167,300
141,633
615,673
12,336
609,820
489,806
24,202
476,788
493,965
124,761
534,880
252,394
743,769
547,815
2,850
54,252
449,865
507,761
360,939
134,294
378,997
271,736
666,975
31,809
237,360
134,261
129,993
63,817
193,601
52,702
248,869
462,825
203,416
221,322
137,403
308,374
90,676
159,734
298,969
217,728
633,794
332,613
488,708
513,838
36,781
308,876
276,499
74,757
748,914
184,201
360,516
252,501
788,932
749,902
5,423
152,783
373,972
26,112
649,890
318,644
322,577
226,252
124,398
94,135
584,942
308,730
27,523
172,653
746,760
175,658
634,774
929,932
414,642
145,876
13,171
204,985
878,889
120,124
35,795
23,590
8,763
606,712
39,40
120,176
75,952
108,209
114,992
425,882
355,852
36,461
522,945
441,775
592,939
220,354
447,553
271,371
304,491
320,790
550,681
20,608
178,718
814,900
19,726
613,960
279,943
228,651
102,307
537,924
422,563
84,269
150,644
513,866
470,941
896,935
243,338
198,319
332,871
651,848
13,200
5,979
154,692
322,954
685,744
720,898
125,783
403,492
27,46
785,974
17,215
31,539
115,287
32,870
90,625
380,424
840,899
60,568
408,712
173,675
286,813
385,811
393,529
79,146
633,986
149,578
676,999
527,806
808,925
284,836
221,343
139,854
45,682
338,551
103,352
614,845
298,779
178,659
479,893
177,688
456,917
329,458
327,379
641,862
613,931
386,877
359,620
454,841
361,763
112,448
326,513
448,975
562,756
36,822
58,815
239,811
419,932
387,404
625,878
114,777
351,719
121,156
80,974
340,605
92,462
590,648
17,628
145,851
195,673
694,927
614,896
325,370
443,450
234,340
820,876
507,613
46,671
404,571
395,449
367,568
546,914
541,943
396,420
256,290
276,807
571,797
715,929
696,755
12,835
478,649
29,706
326,631
100,426
568,746
355,812
150,757
397,616
769,952
99,591
343,646
360,693
88,214
403,843
333,931
449,738
208,484
455,752
276,404
189,426
628,674
871,952
337,793
309,739
321,764
173,220
361,969
696,834
379,489
319,434
59,722
244,718
348,449
491,859
79,566
473,794
345,737
614,764
61,905
191,584
562,578
878,896
341,906
226,920
450,781
448,748
415,792
473,982
277,382
34,188
229,649
309,678
256,684
73,506
303,502
109,260
266,859
32,775
395,470
259,378
323,447
517,805
402,820
218,726
380,555
272,679
271,627
204,440
220,773
70,81
277,887
257,968
639,720
334,875
595,863
5,506
565,943
625,926
27,971
115,398
47,619
475,497
44,224
290,424
438,611
81,462
410,764
315,973
124,212
912,988
50,796
672,878
11,709
457,925
362,801
98,887
451,698
445,475
583,807
207,600
449,519
318,559
14,719
200,609
235,555
125,624
636,902
680,943
361,643
408,600
397,505
656,697
106,598
36,279
780,940
158,462
87,673
661,739
29,210
17,616
240,631
428,519
4,435
192,455
53,381
674,687
159,279
498,511
502,852
305,905
192,807
842,969
129,911
426,858
296,845
574,710
12,294
55,669
328,497
260,415
32,949
256,705
145,472
591,911
283,958
488,862
14,392
23,533
98,464
318,736
112,453
574,685
551,982
281,592
168,526
293,954
17,844
84,563
455,462
419,538
216,371
185,447
778,834
330,924
624,938
345,499
98,380
408,613
328,660
623,628
648,938
164,195
657,696
89,763
305,975
230,279
245,983
318,687
435,445
433,455
204,525
428,444
424,920
15,291
104,467
410,427
134,289
107,454
34,722
127,860
82,308
770,881
7,795
42,678
709,846
492,704
175,538
60,431
196,440
704,958
38,962
252,569
461,567
53,862
9,79
21,687
333,726
172,546
677,780
166,899
588,993
511,715
367,396
432,948
439,495
365,569
498,897
61,502
10,513
70,157
445,790
159,444
701,896
46,361
35,37
268,687
152,855
226,888
350,756
925,998
171,796
819,943
259,345
678,991
99,855
105,217
689,932
779,980
522,988
294,666
285,351
121,390
640,767
36,925
60,696
315,318
591,742
213,323
157,675
176,257
107,872
520,920
70,264
131,949
580,689
45,592
20,137
546,719
250,937
301,697
386,650
87,435
81,604
221,972
263,878
697,776
167,529
299,857
630,687
24,310
674,920
671,698
30,439
689,883
254,289
452,674
112,519
231,991
325,568
463,742
759,914
281,880
539,673
83,557
426,592
