36,39
13,28
34,40
70,98
8,96
22,94
58,92
32,65
16,44
77,84
29,66
1,54
11,51
21,34
18,20
10,51
29,68
9,44
21,26
55,69
87,93
47,60
21,49
10,84
46,67
18,65
18,21
82,89
20,21
4,14
20,56
29,60
25,57
60,98
30,54
43,88
25,94
18,75
54,83
96,97
23,39
44,99
27,52
12,97
80,90
29,51
37,86
17,44
63,97
86,91
50,56
2,65
36,55
9,41
56,70
51,54
30,42
6,52
10,30
68,99
10,36
63,85
4,24
42,79
58,87
10,70
0,20
42,97
21,56
6,92
2,14
76,90
22,90
63,70
1,49
20,72
70,83
59,98
69,83
0,26
59,81
9,93
10,32
58,90
81,94
28,86
32,83
29,76
29,89
16,26
57,79
13,42
15,93
1,12
57,82
13,55
2,12
44,66
10,71
16,98
40,69
64,85
44,48
69,79
50,68
78,94
14,94
95,97
38,62
77,96
25,76
89,97
6,33
26,92
26,63
40,94
55,82
25,74
0,15
47,70
7,45
57,72
37,82
8,28
34,81
14,30
19,77
3,78
29,34
32,56
29,75
18,33
3,79
53,91
31,67
8,50
58,85
63,98
20,79
51,97
8,17
76,82
58,76
6,63
51,87
16,47
31,60
26,56
69,76
67,88
25,30
27,93
33,62
51,81
26,87
34,56
7,50
25,85
68,85
74,89
86,92
12,80
65,88
10,61
67,69
36,41
19,52
3,13
35,99
38,79
13,43
88,92
19,68
51,68
64,73
43,67
6,78
41,83
3,98
55,71
31,94
80,92
27,80
4,50
24,58
62,68
9,98
18,86
10,92
5,25
88,91
39,90
19,60
15,68
7,13
26,80
82,91
77,98
1,30
57,76
54,87
16,48
35,94
25,70
47,81
81,85
52,62
18,64
10,33
46,87
50,79
53,63
10,48
16,71
36,72
89,94
75,84
44,76
0,45
32,55
8,94
53,71
63,64
73,98
5,85
6,90
75,96
33,38
14,65
23,66
9,76
9,13
16,49
42,67
27,37
10,15
14,84
48,88
0,95
3,16
37,47
52,57
2,66
34,96
13,35
25,77
39,73
1,77
2,79
21,54
11,48
26,59
39,68
2,74
6,42
44,91
77,87
27,53
7,71
8,20
2,23
7,8
49,99
14,43
19,64
33,47
14,68
38,83
37,62
16,45
48,59
68,71
61,71
4,12
1,61
65,67
45,63
55,78
48,91
38,85
18,43
12,46
2,6
24,81
11,33
50,60
3,12
88,96
34,64
18,50
12,54
9,39
5,19
11,86
70,85
32,71
36,99
27,89
10,78
23,99
0,58
35,95
52,67
38,93
7,82
59,73
43,82
7,61
15,79
10,40
35,96
83,99
32,57
56,62
5,58
33,95
10,24
21,63
79,96
94,95
60,88
51,65
5,84
65,75
13,39
15,51
69,88
30,82
8,74
40,68
19,42
83,98
40,60
57,85
27,92
3,96
17,70
33,39
19,50
8,59
0,60
37,88
14,44
41,92
15,47
56,88
7,20
5,75
37,71
40,51
9,77
12,24
43,52
4,23
12,47
18,88
33,65
86,95
9,96
51,89
47,52
71,81
20,64
13,60
15,19
33,76
11,87
1,47
37,66
2,57
0,7
52,66
3,4
17,65
43,44
19,98
33,94
17,32
53,68
40,58
40,45
3,85
37,87
51,79
12,66
19,22
59,93
3,51
14,46
61,63
3,48
38,75
44,98
7,83
38,41
32,37
58,94
73,88
45,58
39,91
58,99
13,69
12,58
33,70
16,68
56,92
44,45
34,90
68,96
48,58
9,16
9,38
23,30
3,83
0,25
28,90
47,48
13,72
9,72
18,66
35,70
8,24
1,89
17,23
42,57
24,83
53,56
87,90
13,26
42,52
56,82
74,81
14,29
31,85
27,31
30,36
8,54
4,78
38,43
12,37
24,93
10,99
44,93
7,91
33,85
37,55
39,79
28,64
88,94
19,51
40,54
30,56
9,67
42,68
32,42
20,77
11,24
26,40
11,76
66,90
76,80
0,84
80,98
3,25
70,90
41,67
29,47
53,90
28,65
38,96
59,80
40,88
21,30
57,97
1,48
53,66
7,73
70,94
35,62
58,80
8,85
45,56
17,53
0,33
27,94
84,92
29,58
30,63
26,74
31,35
19,48
34,55
21,31
43,46
25,45
43,48
77,94
27,85
56,65
55,95
3,91
26,51
58,77
14,34
44,90
43,75
12,60
49,88
46,83
74,84
48,83
31,79
24,55
31,71
18,72
21,40
85,87
66,85
34,51
30,73
25,52
26,90
47,66
10,89
47,55
56,79
30,31
44,63
21,90
19,75
9,50
51,60
4,19
49,93
3,52
10,43
94,98
3,21
10,98
14,55
57,81
22,31
54,73
1,63
39,67
3,9
83,94
67,75
49,77
25,93
66,70
55,81
84,99
47,49
0,17
91,95
48,77
12,84
70,96
0,82
54,72
54,68
42,49
28,60
22,61
38,95
0,68
6,83
80,84
26,76
2,80
60,77
6,44
19,72
6,25
39,99
21,51
23,56
12,15
8,43
64,68
13,49
78,99
2,73
4,57
42,58
35,67
37,48
27,34
28,98
22,45
26,57
89,96
62,89
48,68
52,95
2,90
8,16
51,92
26,64
43,70
39,55
80,85
32,74
48,81
74,95
25,68
22,26
13,16
24,89
57,80
14,77
5,63
50,57
34,98
65,78
30,83
33,55
9,68
88,93
9,26
9,22
28,45
51,99
62,69
35,91
23,52
62,80
27,40
29,59
36,61
75,97
0,93
91,92
2,81
53,57
8,45
81,98
10,95
56,72
69,89
50,82
93,97
64,88
37,64
75,89
85,89
30,32
45,94
28,67
45,85
22,79
89,98
53,67
47,50
21,44
8,40
54,93
24,60
78,92
34,43
7,38
53,55
35,45
2,7
44,50
24,88
22,38
1,58
9,74
17,50
15,66
83,86
16,88
16,23
10,88
4,99
5,53
13,31
73,89
19,23
89,92
10,39
26,99
7,40
93,96
1,14
9,35
4,84
65,92
50,92
76,94
28,33
54,65
20,30
42,77
93,95
45,47
52,75
46,52
11,54
61,93
81,97
55,94
7,41
18,23
16,19
29,40
3,18
23,76
0,5
12,77
23,92
32,67
60,93
25,65
7,99
67,81
50,95
34,97
2,96
48,85
51,71
19,54
25,34
15,78
67,71
13,48
50,78
47,98
63,87
39,81
3,47
6,39
42,51
10,26
26,89
2,25
3,68
3,26
53,98
6,79
27,83
27,78
32,43
18,42
86,99
68,79
76,99
76,97
56,95
15,22
6,93
16,70
43,94
1,81
34,66
52,73
24,87
66,79
52,83
7,46
30,59
54,64
6,16
34,75
24,38
52,97
0,61
31,53
23,36
11,96
44,68
3,97
8,52
15,27
2,37
28,62
12,57
17,73
38,58
28,56
26,53
22,58
13,15
53,83
31,46
52,76
54,66
36,47
57,91
34,87
19,36
55,85
69,96
36,93
38,88
7,68
36,92
11,80
2,62
18,73
15,53
34,93
22,36
64,82
27,56
5,92
37,44
10,14
62,97
46,68
9,78
70,79
32,54
50,70
50,80
46,92
46,82
59,78
20,36
47,87
2,87
67,95
47,94
81,86
21,29
75,99
29,65
79,81
1,43
41,73
4,29
3,81
76,87
8,98
23,98
79,91
46,69
61,67
48,62
4,70
1,68
87,96
25,98
13,50
29,88
58,71
24,92
13,94
3,73
7,72
11,45
22,32
